# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
1.171380381156349682e+00 4.825419999999999709e-02 -1.851500000000000021e-02 2.973919999999999689e-02 2.307933370600276889e-03 1.679802536803036026e-06 3.599862092945487572e-06 3.886493217408934205e-06
1.184112776603701400e+00 5.383109999999999978e-02 -1.787479999999999972e-02 3.595629999999999660e-02 2.790416173041465261e-03 2.030972048812712388e-06 3.689251960420519030e-06 3.932897158703086613e-06
1.196845172051052897e+00 6.220769999999999772e-02 -1.711980000000000099e-02 4.508790000000000020e-02 3.499080977978164930e-03 2.546765508121322373e-06 3.790126057363792930e-06 3.980512358014415214e-06
1.209577567498404616e+00 7.289600000000000246e-02 -1.628680000000000058e-02 5.660919999999999841e-02 4.393200279865807495e-03 3.197539872168399139e-06 3.900671478805447721e-06 4.029473495782427430e-06
1.222309962945756112e+00 8.476849999999999663e-02 -1.511490000000000056e-02 6.965359999999999607e-02 5.405520922635560430e-03 3.934345711299024734e-06 4.018375041147968951e-06 4.079887711711437050e-06
1.235042358393107831e+00 9.626659999999999384e-02 -1.310309999999999947e-02 8.316350000000000131e-02 6.453967049077182980e-03 4.697445064743480742e-06 4.140165684513285246e-06 4.131826595107658732e-06
1.247774753840459550e+00 1.057909999999999962e-01 -9.707030000000000172e-03 9.608396999999999077e-02 7.456670009373348763e-03 5.427250785229825653e-06 4.262586434915713115e-06 4.185320176522980061e-06
1.260507149287811046e+00 1.121479999999999977e-01 -4.614090000000000379e-03 1.075339099999999964e-01 8.345251363860724247e-03 6.073994418489716831e-06 4.382009876243668901e-06 4.240353385881178413e-06
1.273239544735162765e+00 1.148880000000000040e-01 2.010650000000000111e-03 1.168986500000000067e-01 9.072009176881763379e-03 6.602956663893121021e-06 4.494934327903343330e-06 4.296865767866816579e-06
1.285971940182514484e+00 1.144180000000000058e-01 9.412880000000000205e-03 1.238308800000000043e-01 9.609990190146288150e-03 6.994519904992481107e-06 4.598380945085636414e-06 4.354755610858385647e-06
1.298704335629865980e+00 1.118350000000000039e-01 1.634000000000000036e-02 1.281750000000000111e-01 9.947118946598785053e-03 7.239895160418882506e-06 4.690376009896417216e-06 4.413889674240969672e-06
1.311436731077217699e+00 1.085300000000000015e-01 2.133190000000000086e-02 1.298619000000000023e-01 1.007803211181054412e-02 7.335178789411357014e-06 4.770432402623301589e-06 4.474119051220886541e-06
1.324169126524569196e+00 1.057130000000000014e-01 2.313460000000000169e-02 1.288476000000000066e-01 9.999316584230789895e-03 7.277886605590699419e-06 4.839903015470173225e-06 4.535300346683313970e-06
