# freq_THz coherence
9.277343749999998224e+00 4.844591055425314513e-02
9.301757812499998224e+00 4.805125010192861507e-02
9.326171874999998224e+00 4.691752328456966908e-02
9.350585937499998224e+00 4.541851247984221573e-02
9.374999999999998224e+00 4.344676551426739780e-02
9.399414062499998224e+00 4.620349920442436836e-02
9.423828124999998224e+00 4.346605102871078929e-02
9.448242187499998224e+00 4.416027814600643336e-02
9.472656249999998224e+00 4.686693377879551370e-02
9.497070312499998224e+00 4.910346232577254139e-02
9.521484374999998224e+00 4.698901129576481955e-02
9.545898437499998224e+00 4.650737827874523028e-02
9.570312499999998224e+00 4.944485984293703340e-02
9.594726562499998224e+00 4.728425441617550157e-02
9.619140624999998224e+00 4.882323534948427440e-02
9.643554687499998224e+00 4.677311244662899631e-02
9.667968749999998224e+00 4.843123751947867039e-02
9.692382812499998224e+00 4.414792872024115439e-02
9.716796874999998224e+00 4.478649660252461556e-02
9.741210937499998224e+00 4.626408019171278363e-02
9.765624999999998224e+00 4.784148043806195350e-02
9.790039062499998224e+00 4.989584857364667836e-02
9.814453124999998224e+00 4.854928552506471845e-02
9.838867187499998224e+00 4.603288182983611421e-02
9.863281249999998224e+00 5.011692638355164792e-02
9.887695312499998224e+00 4.703293819402527831e-02
9.912109374999998224e+00 4.985733255507521916e-02
9.936523437499998224e+00 4.711640151457505143e-02
9.960937499999998224e+00 5.111758680835863655e-02
9.985351562499998224e+00 5.050530747580018326e-02
1.000976562499999822e+01 5.032732288280888228e-02
1.003417968749999822e+01 4.706979415813210971e-02
1.005859374999999822e+01 4.790019126997228233e-02
1.008300781249999822e+01 4.902852773580906182e-02
1.010742187499999822e+01 5.017667334267166684e-02
1.013183593749999822e+01 4.824363282141522213e-02
1.015624999999999822e+01 5.045601904740248250e-02
1.018066406249999822e+01 5.300534604115175047e-02
1.020507812499999822e+01 5.061630882056169373e-02
1.022949218749999822e+01 5.419147028761943374e-02
1.025390624999999822e+01 4.834020549225863383e-02
1.027832031249999822e+01 4.836652478584153175e-02
1.030273437499999822e+01 4.998526232448274181e-02
1.032714843749999822e+01 4.776989550044346416e-02
1.035156249999999822e+01 4.892261153423009545e-02
1.037597656249999822e+01 4.761323255348939854e-02
1.040039062499999822e+01 4.895401554282643314e-02
