# omega_THz  Jin_native  Jout_native  Jsum_native  G_like_native  G_like_per_A2_native  G_like_per_A2_smoothed  cumulative_integral_native
8.785352858672622611e-01 1.465140000000000019e-02 2.330020000000000008e-02 3.795160000000000200e-02 3.128554360032754014e-03 2.273094540278085985e-06 8.871782063432697215e-07 6.992846072215610369e-07
8.912676813146138688e-01 1.362919999999999930e-02 2.587520000000000098e-02 3.950440000000000201e-02 3.256560009603756516e-03 2.366098819469050578e-06 9.092516956386959031e-07 7.107210351743018011e-07
9.040000767619654765e-01 1.309019999999999975e-02 2.745859999999999967e-02 4.054879999999999596e-02 3.342655514763438838e-03 2.428652702253081467e-06 9.324870505260448356e-07 7.224459081877412990e-07
9.167324722093170841e-01 1.317920000000000029e-02 2.827239999999999961e-02 4.145159999999999817e-02 3.417078170889598955e-03 2.482725514755401747e-06 9.564558884781794694e-07 7.344712924261835289e-07
9.294648676566688028e-01 1.387309999999999932e-02 2.859880000000000061e-02 4.247189999999999993e-02 3.501186983523095746e-03 2.543835938543746265e-06 9.806517979902494271e-07 7.468033029702938210e-07
9.421972631040204105e-01 1.498080000000000071e-02 2.865540000000000101e-02 4.363619999999999999e-02 3.597166490088988654e-03 2.613571179567728927e-06 1.004435175686120914e-06 7.594407591434108605e-07
9.549296585513720181e-01 1.619800000000000059e-02 2.851959999999999912e-02 4.471759999999999624e-02 3.686312104106300152e-03 2.678341161224805472e-06 1.027009136843284799e-06 7.723733353016097461e-07
9.676620539987237368e-01 1.719930000000000070e-02 2.812500000000000069e-02 4.532429999999999792e-02 3.736325645833971348e-03 2.714679193286345249e-06 1.047464340247449615e-06 7.855798436292907241e-07
9.803944494460753445e-01 1.773500000000000076e-02 2.732189999999999966e-02 4.505689999999999695e-02 3.714282426684508212e-03 2.698663386836278223e-06 1.064914002400414851e-06 7.990276618257975808e-07
9.931268448934269522e-01 1.769820000000000074e-02 2.597129999999999925e-02 4.366949999999999998e-02 3.599911588060855129e-03 2.615565668553470356e-06 1.078709695262592345e-06 8.126743941302773085e-07
1.005859240340778671e+00 1.714069999999999830e-02 2.403100000000000028e-02 4.117169999999999858e-02 3.394004509558504277e-03 2.465961026253630096e-06 1.088690003576649973e-06 8.264724891593233944e-07
1.018591635788130167e+00 1.623760000000000134e-02 2.160089999999999927e-02 3.783849999999999714e-02 3.119230919173351328e-03 2.266320465074261734e-06 1.095388605699507322e-06 8.403767654300261629e-07
1.031324031235481886e+00 1.521819999999999944e-02 1.891160000000000063e-02 3.412980000000000180e-02 2.813502845651985346e-03 2.044189495061684285e-06 1.100121207300594858e-06 8.543538150038554746e-07
1.044056426682833383e+00 1.429539999999999977e-02 1.626179999999999987e-02 3.055719999999999964e-02 2.518994226604224194e-03 1.830210175228067672e-06 1.104894104303989961e-06 8.683913784612627814e-07
1.056788822130185101e+00 1.361899999999999916e-02 1.392730000000000010e-02 2.754629999999999926e-02 2.270789557430259991e-03 1.649873632069853255e-06 1.112125258054342508e-06 8.825053620792536863e-07
1.069521217577536598e+00 1.326699999999999928e-02 1.207139999999999949e-02 2.533839999999999704e-02 2.088780494004308964e-03 1.517632423913148811e-06 1.124226598928805610e-06 8.967424201805178208e-07
1.082253613024888317e+00 1.326929999999999950e-02 1.068150000000000002e-02 2.395080000000000126e-02 1.974393168305749614e-03 1.434522726717513615e-06 1.143146325124243771e-06 9.111769645283485887e-07
1.094986008472240036e+00 1.364319999999999942e-02 9.550710000000000449e-03 2.319390999999999814e-02 1.911998657677338627e-03 1.389189130068331770e-06 1.169989728555168081e-06 9.259028460078350017e-07
1.107718403919591532e+00 1.441620000000000054e-02 8.309850000000000569e-03 2.272605000000000111e-02 1.873430443349486394e-03 1.361166859291487059e-06 1.204823337256946749e-06 9.410213755415635412e-07
1.120450799366943251e+00 1.562120000000000002e-02 6.507259999999999954e-03 2.212845999999999910e-02 1.824167887883788646e-03 1.325374466709229968e-06 1.246715220276361024e-06 9.566283547260355830e-07
1.133183194814294747e+00 1.726130000000000025e-02 3.722679999999999913e-03 2.098397999999999930e-02 1.729822250441090826e-03 1.256826335946430469e-06 1.293999778574574909e-06 9.728030487682293110e-07
1.145915590261646466e+00 1.926270000000000066e-02 -3.048200000000000258e-04 1.895787999999999987e-02 1.562799938104789945e-03 1.135473959549719146e-06 1.344691780137591454e-06 9.896014809627853886e-07
1.158647985708998185e+00 2.143990000000000132e-02 -5.563000000000000236e-03 1.587689999999999935e-02 1.308818197883726336e-03 9.509400053368274512e-07 1.396935691368465367e-06 1.007055223531054455e-06
1.171380381156349682e+00 2.349650000000000002e-02 -1.169859999999999997e-02 1.179790000000000005e-02 9.725643051737061645e-04 7.066300782245500095e-07 1.449375291779729076e-06 1.025175402032845683e-06
1.184112776603701400e+00 2.507209999999999994e-02 -1.802420000000000064e-02 7.047899999999999304e-03 5.809962761537021923e-04 4.221308985767641200e-07 1.501357973758645533e-06 1.043960353431090797e-06
1.196845172051052897e+00 2.582589999999999886e-02 -2.361540000000000167e-02 2.210499999999997189e-03 1.822233953997300137e-04 1.323969340234588850e-07 1.552939317088671212e-06 1.063404613891512088e-06
1.209577567498404616e+00 2.553390000000000173e-02 -2.749149999999999858e-02 -1.957599999999996843e-03 -1.613754891809596886e-04 -1.172495987533694124e-07 1.604707398623333464e-06 1.083506817225250347e-06
1.222309962945756112e+00 2.416619999999999879e-02 -2.884350000000000108e-02 -4.677300000000002289e-03 -3.855749772916347898e-04 -2.801448448350714273e-07 1.657486346216591229e-06 1.104274587617839587e-06
1.235042358393107831e+00 2.191799999999999998e-02 -2.725230000000000014e-02 -5.334300000000000153e-03 -4.397350183581909613e-04 -3.194955734726703288e-07 1.711997711461641783e-06 1.125725389355792760e-06
