# freq_THz coherence
9.960937499999998224e+00 4.918629016660466119e-02
9.985351562499998224e+00 4.667940888793643134e-02
1.000976562499999822e+01 4.552876170511600817e-02
1.003417968749999822e+01 4.706776811553803341e-02
1.005859374999999822e+01 4.891531553666821075e-02
1.008300781249999822e+01 4.535462224654190910e-02
1.010742187499999822e+01 4.477255823457075568e-02
1.013183593749999822e+01 4.484074757489447949e-02
1.015624999999999822e+01 4.674229991099317777e-02
1.018066406249999822e+01 4.739267606372019742e-02
1.020507812499999822e+01 4.521914963675114502e-02
1.022949218749999822e+01 4.900742409708196134e-02
1.025390624999999822e+01 4.675636259836059988e-02
1.027832031249999822e+01 4.726497406246266825e-02
1.030273437499999822e+01 5.028347869235980788e-02
1.032714843749999822e+01 4.347008960258531146e-02
1.035156249999999822e+01 4.945375488693214139e-02
1.037597656249999822e+01 4.414553672545305091e-02
1.040039062499999822e+01 4.470264263581836400e-02
1.042480468749999822e+01 4.857002179321486673e-02
1.044921874999999822e+01 4.879472553251313488e-02
1.047363281249999822e+01 4.523635981334854506e-02
1.049804687499999822e+01 4.371291196123992806e-02
1.052246093749999822e+01 4.541403640317501211e-02
1.054687499999999822e+01 4.764790148639615891e-02
1.057128906249999822e+01 4.770786822036264530e-02
1.059570312499999822e+01 4.588473086917706223e-02
1.062011718749999822e+01 4.607135373534709116e-02
1.064453124999999822e+01 4.665077431407472358e-02
1.066894531249999822e+01 4.674678331100158568e-02
1.069335937499999822e+01 4.801554425909315693e-02
1.071777343749999822e+01 4.934574107743093518e-02
1.074218749999999822e+01 4.959175107585909320e-02
1.076660156249999822e+01 4.875823015681787082e-02
1.079101562499999822e+01 4.987119445484422542e-02
1.081542968749999822e+01 4.896378431933659514e-02
1.083984374999999822e+01 4.845574892340921702e-02
1.086425781249999822e+01 4.587725021327147823e-02
1.088867187499999822e+01 4.784556916850934288e-02
1.091308593749999822e+01 4.849982250053593708e-02
1.093749999999999822e+01 4.772103571488305745e-02
1.096191406249999822e+01 4.806632231248126469e-02
1.098632812499999822e+01 5.045151616050187748e-02
1.101074218749999822e+01 4.806456279444318996e-02
1.103515624999999822e+01 5.127483496464850521e-02
1.105957031249999822e+01 4.732044767707007521e-02
1.108398437499999822e+01 4.519843811301437614e-02
1.110839843749999822e+01 4.104908139755322760e-02
1.113281249999999822e+01 4.195284708220600040e-02
1.115722656249999822e+01 4.264849205567884660e-02
1.118164062499999822e+01 4.531740477283725810e-02
1.120605468749999822e+01 4.741439340268747277e-02
1.123046874999999822e+01 4.671788837154371848e-02
1.125488281249999822e+01 4.668196256658509180e-02
1.127929687499999822e+01 4.450127925531887491e-02
1.130371093749999822e+01 4.685418624732848314e-02
1.132812499999999822e+01 4.686746033576577597e-02
1.135253906249999822e+01 4.490411913577916497e-02
1.137695312499999822e+01 4.588784206116658382e-02
1.140136718749999822e+01 4.749916918505108637e-02
1.142578124999999822e+01 4.961082394009978108e-02
1.145019531249999822e+01 4.625943669968440169e-02
1.147460937499999822e+01 4.601504882528923562e-02
1.149902343749999822e+01 4.292916615195432190e-02
1.152343749999999822e+01 4.825510261083404417e-02
1.154785156249999822e+01 4.587573387500225308e-02
1.157226562499999822e+01 4.568846082380990936e-02
1.159667968749999822e+01 4.751336377424586477e-02
1.162109374999999822e+01 4.972672133081738194e-02
1.164550781249999822e+01 4.840523218211222750e-02
1.166992187499999822e+01 4.874092503024728823e-02
1.169433593749999822e+01 4.644425657722826145e-02
1.171874999999999822e+01 4.607813707611274623e-02
1.174316406249999822e+01 4.480332269405285645e-02
1.176757812499999822e+01 4.775334644758740671e-02
1.179199218749999822e+01 5.066856517218774891e-02
1.181640624999999822e+01 4.470620399666090650e-02
1.184082031249999822e+01 4.666980718948877949e-02
1.186523437499999822e+01 4.860048887472622620e-02
1.188964843749999822e+01 4.553221072348400539e-02
1.191406249999999822e+01 4.646762688608703507e-02
1.193847656249999822e+01 4.432590098076572699e-02
1.196289062499999822e+01 4.701750783433934766e-02
1.198730468749999822e+01 4.732750435823739749e-02
1.201171874999999822e+01 4.632940442732757375e-02
1.203613281249999822e+01 4.540032546755544407e-02
1.206054687499999822e+01 4.850953873555197832e-02
1.208496093749999822e+01 4.545781942838841155e-02
1.210937499999999822e+01 4.839912755629315749e-02
1.213378906249999822e+01 4.839133049235123940e-02
1.215820312499999822e+01 4.802553399086391395e-02
1.218261718749999822e+01 4.712599204579735052e-02
1.220703124999999822e+01 4.627682252274627900e-02
1.223144531249999822e+01 4.803085478999541413e-02
1.225585937499999822e+01 4.382657122961243490e-02
1.228027343749999822e+01 4.257709305783898696e-02
1.230468749999999822e+01 4.840506371109198208e-02
1.232910156249999822e+01 4.929818943997910097e-02
1.235351562499999822e+01 4.776697964929257911e-02
1.237792968749999822e+01 4.575606550266709399e-02
1.240234374999999822e+01 4.769545988576088386e-02
1.242675781249999822e+01 4.433115537897434899e-02
1.245117187499999822e+01 4.858789270290702483e-02
1.247558593749999822e+01 4.600785875533549424e-02
1.249999999999999822e+01 4.849857199192127155e-02
1.252441406249999822e+01 4.297988970583097035e-02
1.254882812499999822e+01 4.462779126432678961e-02
1.257324218749999822e+01 4.924144050785603244e-02
1.259765624999999822e+01 4.630253109183185556e-02
1.262207031249999822e+01 4.597681597878707643e-02
1.264648437499999822e+01 5.024907395941701632e-02
1.267089843749999822e+01 4.438829653184910018e-02
1.269531249999999822e+01 4.679270297679377633e-02
1.271972656249999822e+01 4.905080386874478143e-02
1.274414062499999822e+01 4.704802316985511740e-02
1.276855468749999822e+01 4.589111041548261938e-02
1.279296874999999822e+01 4.410188585799906802e-02
1.281738281249999822e+01 4.533942932473775111e-02
1.284179687499999822e+01 4.640342699054679498e-02
1.286621093749999822e+01 4.975729547286140281e-02
1.289062499999999822e+01 4.869064904483522832e-02
1.291503906249999822e+01 4.618919077016076652e-02
1.293945312499999822e+01 4.661107091233774452e-02
1.296386718749999822e+01 4.602242143542626535e-02
1.298828124999999822e+01 4.766058975571851181e-02
